Country,Year,life_expectancy,status,adult_mortality,under_5_deaths,infant_deaths,neonatal_deaths,health_expenditure_perc,tuberculosis,bmi,alcohol,diphtheria,hepatitis,measles1,measles2,polio,obesity,population,thinness_18_plus,thinness_5_9,thinness_5_19,gdp,hiv_new,hiv_perc
Slovenia,2008,79,Developed,96,0.1,0.1,0.1,7.8,240,25.9,10.94,97,97,96,98,97,17.5,2021316,1.7,1.8,1.8,27501.8,,
Slovenia,2007,78.3,Developed,102,0.1,0.1,0.1,7.5,250,25.9,11.02,97,97,96,98,97,17.2,2018122,1.8,1.9,1.9,23841.3,,
Slovenia,2006,78.2,Developed,107,0.1,0.1,0.1,7.8,240,25.8,12.26,97,97,96,99,97,16.8,2006868,1.8,2,1.9,19726.1,,
Slovenia,2005,77.6,Developed,104,0.1,0.1,0.1,8,310,25.7,11.19,95,95,94,99,95,16.5,2000474,1.8,2,2,18169.2,,
Slovenia,2004,77.3,Developed,113,0.1,0.1,0.1,7.9,290,25.6,10.01,94,94,94,99,94,16.2,1997012,1.9,2.1,2,17260.9,,
Slovenia,2003,76.6,Developed,119,0.1,0.1,0.1,8.1,330,25.6,11.55,95,95,94,98,95,15.9,1995733,1.9,2.2,2.1,14880.5,,
Slovenia,2002,76.7,Developed,117,0.1,0.1,0.1,8,390,25.5,9.87,93,93,93,98,93,15.7,1994530,2,2.2,2.2,11814.1,,
Slovenia,2001,76.4,Developed,123,0.1,0.1,0.1,7.9,410,25.4,11.58,92,92,94,98,93,15.4,1992060,2,2.3,2.2,10479.3,,
Slovenia,2000,76.1,Developed,122,0.1,0.1,0.1,7.8,420,25.4,12.8,91,91,95,98,93,15.1,1988925,2.1,2.4,2.3,10227.7,,
SolomonIslands,2015,70.9,Developing,149,0.1,0.1,0.1,8,520,26.2,0.98,87,87,75,,85,21.9,603118,1.9,1.2,,,,
SolomonIslands,2014,70.5,Developing,156,0.1,0.1,0.1,8.4,430,26.1,0.95,77,77,76,,78,21.2,587079,2,1.2,,,,
SolomonIslands,2013,70.4,Developing,157,0.1,0.1,0.1,6.8,450,26,0.98,83,83,76,,85,20.6,571335,2.1,1.2,,,,
SolomonIslands,2012,70.2,Developing,160,0.1,0.1,0.1,9.3,450,25.9,1,92,92,87,,88,19.9,556064,2.1,1.2,,,,
SolomonIslands,2011,70,Developing,165,0.1,0.1,0.1,7.5,500,25.9,1.05,91,91,77,,97,19.3,541521,2.2,1.2,,,,
SolomonIslands,2010,69.7,Developing,170,0.1,0.1,0.1,7.4,420,25.8,1.09,83,83,74,,84,18.7,527861,2.3,1.2,,,,
SolomonIslands,2009,69.3,Developing,177,0.1,0.1,0.1,7.9,460,25.7,1.2,86,86,69,,90,18.1,515181,2.4,1.2,,,,
SolomonIslands,2008,69.1,Developing,181,0.1,0.1,0.1,8.1,480,25.6,1.07,85,85,71,,88,17.6,503360,2.4,1.2,,,,
SolomonIslands,2007,68.5,Developing,191,0.1,0.1,0.1,8.7,500,25.5,0.82,88,88,90,,89,17,492132,2.5,1.3,,,,
SolomonIslands,2006,68.5,Developing,192,0.1,0.1,0.1,9.1,460,25.4,1.01,99,99,99,,99,16.5,481078,2.6,1.3,,,,
SolomonIslands,2005,68.2,Developing,199,0.1,0.1,0.1,10.1,500,25.3,1.13,89,89,87,,90,15.9,469918,2.7,1.3,,,,
SolomonIslands,2004,67.9,Developing,205,0.1,0.1,0.1,8.5,430,25.3,1.21,90,90,87,,89,15.4,458539,2.8,1.3,,,,
SolomonIslands,2003,67.5,Developing,211,0.1,0.1,0.1,7.9,370,25.2,1.2,84,84,82,,84,14.9,447017,2.9,1.4,,,,
SolomonIslands,2002,67.2,Developing,218,0.1,0.1,0.1,8.7,320,25.1,1.09,78,78,78,,78,14.4,435432,3,1.4,,,,
SolomonIslands,2001,66.8,Developing,225,0.1,0.1,0.1,9,370,25,0.7,84,84,83,,88,14,423944,3.1,1.4,,,,
SolomonIslands,2000,66.5,Developing,232,0.1,0.1,0.1,5.8,380,24.9,0.71,86,86,91,,88,13.5,412660,3.2,1.5,,,,
Somalia,2015,55.6,Developing,307,79,50,24,,38000,23.1,0,42,42,46,,47,7.9,13797201,11.4,6.5,6.6,293.5,0.03,0.2
Somalia,2014,55.1,Developing,311,80,50,24,,37000,23.1,0,42,42,46,,47,7.6,13423576,11.5,6.6,6.7,248.8,,
Somalia,2013,54.8,Developing,313,80,51,24,,37000,23,0,42,42,46,,47,7.3,13063706,11.7,6.7,6.8,257.8,,
Somalia,2012,53.9,Developing,329,81,51,24,,36000,22.9,0,42,42,46,,47,7,12715510,11.8,6.7,6.9,,,
Somalia,2011,53.7,Developing,328,82,51,24,,35000,22.9,0,41,41,46,,49,6.7,12376302,12,6.8,7,,,
Somalia,2010,53,Developing,335,83,52,24,,34000,22.8,0,45,45,46,,49,6.4,12043883,12.2,6.9,7,,,
Somalia,2009,52.7,Developing,335,83,52,24,,33000,22.7,0,42,42,43,,41,6.2,11717692,12.3,7,7.1,,,
Somalia,2008,52.2,Developing,338,84,52,23,,32000,22.7,0,31,31,34,,40,5.9,11397188,12.5,7.1,7.2,,,
Somalia,2007,51.7,Developing,342,83,51,23,,31000,22.6,0,40,40,35,,40,5.6,11080121,12.6,7.2,7.3,,,
Somalia,2006,51.6,Developing,341,83,51,23,,31000,22.5,0,26,26,35,,26,5.4,10763905,12.8,7.3,7.4,,,
Somalia,2005,51.6,Developing,339,81,50,22,,30000,22.5,0,35,35,35,,35,5.2,10446863,13,7.4,7.5,,,
Somalia,2004,51.4,Developing,345,79,49,22,,29000,22.4,0,30,30,40,,30,4.9,10130243,13.1,7.5,7.6,,,
Somalia,2003,51.4,Developing,347,78,48,21,,28000,22.3,0,40,40,40,,40,4.7,9815412,13.3,7.6,7.7,,,
Somalia,2002,51.3,Developing,351,76,47,21,,27000,22.2,0,40,40,45,,40,4.5,9501342,13.5,7.7,7.8,,,
Somalia,2001,51.3,Developing,354,75,46,20,,27000,22.2,0,33,33,20,,33,4.3,9186725,13.6,7.9,8,,,
Somalia,2000,51.1,Developing,358,73,45,19,,26000,22.1,0,33,33,24,,37,4.1,8872254,13.8,8,8.1,,,
SouthAfrica,2015,63.3,Developing,305,47,37,13,8.2,420000,27.2,7.12,75,75,76,66,75,27.8,55386367,5,5.9,,,11.2,20.3
SouthAfrica,2014,62.8,Developing,316,48,38,13,7.9,447000,27.2,7.17,77,77,71,62,77,27.2,54545991,5.1,6.5,,,,
SouthAfrica,2013,61.9,Developing,335,51,40,14,7.7,456000,27.1,7.19,73,73,66,56,73,26.7,53689236,5.3,7.3,,,,
SouthAfrica,2012,60.7,Developing,361,55,42,14,7.8,473000,27.1,7.26,65,65,68,59,65,26.1,52834005,5.4,8,,,,
SouthAfrica,2011,59.1,Developing,397,59,43,15,7.5,482000,27,7.28,69,69,68,58,69,25.6,52004172,5.6,8.9,,,,
SouthAfrica,2010,58,Developing,416,68,44,15,7.4,489000,26.9,7.28,72,72,64,59,72,25.1,51216964,5.7,9.8,,,,
SouthAfrica,2009,56.8,Developing,435,71,46,16,7.1,493000,26.9,8.03,76,76,70,66,75,24.5,50477011,5.9,10.7,,,,
SouthAfrica,2008,55.6,Developing,458,79,51,16,6.5,493000,26.8,8.6,79,79,67,57,77,24,49779471,6,11.7,,,,
SouthAfrica,2007,54.8,Developing,475,85,54,17,6.4,487000,26.7,8.83,82,82,63,52,79,23.4,49119759,6.2,12.8,,,,
SouthAfrica,2006,54.4,Developing,477,92,57,17,6.6,475000,26.6,8.78,82,82,65,55,79,22.9,48489459,6.3,13.9,,,,
SouthAfrica,2005,54.4,Developing,474,94,59,18,6.7,455000,26.6,8.94,79,79,62,49,75,22.3,47880601,6.5,15,,,,
SouthAfrica,2004,54.9,Developing,459,95,59,18,6.8,426000,26.5,8.04,74,74,62,51,73,21.8,47291610,6.6,16.1,,,,
SouthAfrica,2003,55.8,Developing,437,94,60,19,6.9,391000,26.4,8.22,69,69,62,52,70,21.3,46719196,6.7,17.1,,,,
SouthAfrica,2002,56.8,Developing,412,92,59,19,6.9,351000,26.3,8.4,70,70,65,46,70,20.8,46150913,6.9,18.1,,,,
SouthAfrica,2001,57.9,Developing,387,89,58,19,7.5,309000,26.2,8.67,71,71,69,54,71,20.2,45571274,7,19.1,,,,
SouthAfrica,2000,59,Developing,362,86,57,20,7.4,268000,26.1,8.85,73,73,72,62,71,19.7,44967708,7.2,19.9,,,,
Spain,2015,82.7,Developed,58,1,1,1,9.2,4600,26,8.26,97,97,96,94,97,23.4,46444832,0.6,0.5,0.6,25817.4,0.15,0.4
Spain,2014,83,Developed,58,1,1,1,9.1,5500,26,8.7,97,97,96,93,97,23.1,46480882,0.7,0.5,0.6,29623.2,,
Spain,2013,82.9,Developed,59,2,1,1,9,6000,26,8.77,96,96,95,91,96,22.7,46620045,0.7,0.5,0.6,29211.8,,
Spain,2012,82.4,Developed,61,2,1,1,9.1,6500,26.1,8.83,97,97,97,90,97,22.4,46773055,0.7,0.5,0.6,28563.9,,
Spain,2011,82.4,Developed,63,2,1,1,9.1,7400,26.1,9.01,97,97,97,91,97,22,46742697,0.7,0.5,0.6,31835.3,,
Spain,2010,82.1,Developed,65,2,1,1,9,7900,26.2,9.78,97,97,95,92,97,21.7,46576897,0.7,0.5,0.6,30736.6,,
Spain,2009,81.8,Developed,67,2,2,1,9,8300,26.2,9.99,96,96,98,90,96,21.3,46362946,0.8,0.5,0.6,32334,,
Spain,2008,81.5,Developed,70,2,2,1,8.3,8900,26.2,10.24,97,97,98,94,97,21,45954106,0.8,0.5,0.6,35579.3,,
Spain,2007,81.1,Developed,72,2,2,1,7.8,8400,26.2,11.05,96,96,97,95,96,20.7,45226803,0.8,0.5,0.6,32709.4,,
Spain,2006,81.1,Developed,73,2,2,1,7.8,9000,26.2,11.86,98,98,97,94,98,20.3,44397319,0.9,0.5,0.6,28482.6,,
Spain,2005,80.4,Developed,76,2,2,1,7.7,8400,26.2,11.92,96,96,97,92,96,20,43653155,0.9,0.5,0.6,26510.7,,
Spain,2004,80.4,Developed,79,2,2,1,7.6,6900,26.2,11.68,97,97,97,91,97,19.7,42921895,0.9,0.5,0.6,24918.6,,
Spain,2003,79.8,Developed,82,2,2,1,7.5,11000,26.2,11.35,98,98,98,,99,19.3,42187645,0.9,0.5,0.6,21495.7,,
Spain,2002,79.9,Developed,82,2,2,1,6.8,8400,26.2,10.74,98,98,97,,98,19,41431558,1,0.5,0.6,17019.5,,
Spain,2001,79.7,Developed,83,2,2,1,6.8,7900,26.1,12.35,96,96,96,,95,18.6,40850412,1,0.5,0.6,15323.6,,
Spain,2000,79.4,Developed,84,2,2,1,6.8,9200,26.1,11.84,95,95,94,,95,18.3,40567864,1,0.5,0.6,14676.7,,
SriLanka,2015,75.2,Developing,131,3,3,2,3,13000,23,2.72,99,99,99,99,99,4.9,20970000,14.1,15,,,0.02,0.1
SriLanka,2014,75.1,Developing,131,3,3,2,2.8,13000,22.9,2.45,99,99,99,99,99,4.6,20778000,14.4,15.1,,,,
SriLanka,2013,75,Developing,131,4,3,2,2.8,14000,22.8,2.65,99,99,99,99,99,4.4,20585000,14.7,15.2,,,,
SriLanka,2012,75,Developing,131,4,3,2,2.6,14000,22.7,2.89,99,99,99,99,99,4.1,20425000,15,15.3,,,,
SriLanka,2011,74.8,Developing,131,4,3,2,2.9,13000,22.6,3.03,99,99,99,99,99,3.9,20398670,15.3,15.3,,,,
SriLanka,2010,74.7,Developing,131,4,4,2,3,13000,22.5,2.31,99,99,99,99,99,3.7,20261737,15.6,15.4,,,,
SriLanka,2009,71.9,Developing,179,4,4,2,3.7,13000,22.4,2.05,97,97,97,97,97,3.5,20123508,15.9,15.4,,,,
SriLanka,2008,72.2,Developing,171,4,4,3,3.5,13000,22.3,2.1,98,98,98,97,98,3.3,19983984,16.2,15.5,,,,
SriLanka,2007,73.6,Developing,145,5,4,3,3.6,13000,22.2,2.29,98,98,98,97,98,3.1,19842044,16.6,15.5,,,,
SriLanka,2006,73.8,Developing,145,5,4,3,3.7,13000,22.1,1.96,98,98,99,98,98,3,19695972,16.9,15.5,,,,
SriLanka,2005,74.3,Developing,139,5,4,2,3.8,13000,22,1.97,99,99,99,99,99,2.8,19544988,17.2,15.5,,,,
SriLanka,2004,69.2,Developing,197,10,6,2,3.9,13000,21.9,1.56,97,97,96,95,97,2.7,19387153,17.5,15.5,,,,
SriLanka,2003,74.1,Developing,147,5,5,2,3.7,13000,21.8,1.69,99,99,99,90,98,2.5,19224037,17.8,15.6,,,,
SriLanka,2002,73.9,Developing,150,5,5,3,3.9,13000,21.7,1.62,98,98,99,92,98,2.4,19062482,18,15.6,,,,
SriLanka,2001,72.9,Developing,158,6,5,3,4.1,13000,21.6,1.68,98,98,99,52,98,2.2,18911730,18.3,15.5,,,,
SriLanka,2000,71.6,Developing,171,6,5,3,4.1,12000,21.5,1.45,99,99,99,,99,2.1,18777601,18.6,15.5,,,,
Sudan,2015,64.8,Developing,227,85,58,40,6.3,34000,,,93,93,87,69,93,,38902950,,,,2486.7,0.2,0.2
Sudan,2014,64.6,Developing,229,86,59,40,5.3,35000,,,94,94,86,61,94,,37977655,,,,2163.2,,
Sudan,2013,64.3,Developing,232,88,60,40,6.3,37000,,0.06,93,93,85,57,93,,37072550,,,,1943.9,,
Sudan,2012,64,Developing,236,89,61,40,5.3,37000,,0,92,92,85,24,92,,36193783,,,,1882.2,,
Sudan,2011,63.5,Developing,241,91,61,40,6.1,37000,,,93,93,87,,93,,35349681,,,,1672.1,,
Sudan,2010,63.2,Developing,243,92,62,40,5.3,48000,,,90,90,90,,90,,34545013,,,,1489.9,,
Sudan,2009,62.8,Developing,248,94,63,40,5.8,47000,,1.99,81,81,82,,81,,33783788,,,,1238.2,,
Sudan,2008,62.5,Developing,250,95,64,40,5.8,47000,,2.01,86,86,79,,85,,33060837,,,,1304.5,,
Sudan,2007,62.1,Developing,253,97,65,40,6,46000,,2.01,84,84,79,,84,,32360621,,,,1128.4,,
Sudan,2006,61.6,Developing,260,99,66,40,4.9,46000,,1.9,78,78,73,,77,,31661823,,,,905.3,,
Sudan,2005,61.3,Developing,261,101,67,40,4.1,46000,,1.55,78,78,69,,78,,30949516,,,,689.2,,
Sudan,2004,60.2,Developing,278,102,68,40,4.2,45000,,1.59,74,74,67,,74,,30214193,,,,573.3,,
Sudan,2003,60,Developing,278,104,69,40,3.9,45000,,1.74,69,69,65,,69,,29460519,,,,484.8,,
Sudan,2002,59.8,Developing,276,106,70,40,3.3,44000,,1.59,60,60,58,,60,,28704778,,,,418.3,,
Sudan,2001,59.2,Developing,282,108,71,40,3.4,44000,,1.81,66,66,58,,66,,27971082,,,,383,,
Sudan,2000,58.8,Developing,284,110,71,40,3.6,44000,,1.76,62,62,58,,62,,27275015,,,,366.2,,
Suriname,2015,71.6,Developing,182,0.1,0.1,0.1,6.5,180,26.5,4.69,89,89,94,28,89,25.9,559143,3.3,3.5,3.5,8562,1,1.4
Suriname,2014,71.2,Developing,184,0.1,0.1,0.1,5.8,180,26.4,5.41,85,85,85,18,85,25.4,553273,3.4,3.5,3.5,9472,,
Suriname,2013,71.1,Developing,186,0.1,0.1,0.1,5.7,180,26.3,5.95,86,86,93,18,86,24.9,547291,3.5,3.4,3.5,9402.2,,
Suriname,2012,71,Developing,188,0.1,0.1,0.1,5.7,160,26.3,5.75,84,84,73,,84,24.4,541245,3.6,3.4,3.5,9201,,
Suriname,2011,70.7,Developing,191,0.1,0.1,0.1,5.6,160,26.2,5.66,86,86,85,,86,24,535179,3.8,3.4,3.5,8263.2,,
Suriname,2010,70.4,Developing,194,0.1,0.1,0.1,5.4,240,26.1,5.27,96,96,90,,96,23.5,529131,3.9,3.4,3.5,8255.8,,
Suriname,2009,70.1,Developing,197,0.1,0.1,0.1,5.8,220,26.1,5.14,87,87,88,,85,23,523111,4,3.4,3.5,7408.7,,
Suriname,2008,69.8,Developing,200,0.1,0.1,0.1,5.8,140,26,4.96,85,85,86,,85,22.5,517123,4.1,3.4,3.5,6832,,
Suriname,2007,69.6,Developing,200,0.1,0.1,0.1,5.6,160,25.9,4.74,84,84,85,,84,22.1,511181,4.3,3.4,3.5,5744.4,,
Suriname,2006,69.2,Developing,203,0.1,0.1,0.1,6.3,160,25.9,4.54,84,84,83,,84,21.6,505295,4.4,3.4,3.5,5197.9,,
Suriname,2005,68.7,Developing,207,0.1,0.1,0.1,7.7,150,25.8,4.5,83,83,91,,84,21.2,499464,4.5,3.5,3.5,3590.6,,
Suriname,2004,68.3,Developing,216,0.1,0.1,0.1,8,120,25.7,4.58,85,85,86,,84,20.7,493679,4.7,3.5,3.5,3006.2,,
Suriname,2003,67.9,Developing,222,0.1,0.1,0.1,8,130,25.6,4.56,75,75,69,,74,20.3,487942,4.8,3.5,3.5,2611.4,,
Suriname,2002,67.7,Developing,225,0.1,0.1,0.1,8.3,120,25.6,4.44,73,73,73,,74,19.8,482235,4.9,3.5,3.6,2267.7,,
Suriname,2001,67.6,Developing,224,0.1,0.1,0.1,6.8,94,25.5,4.26,68,68,82,,65,19.4,476579,5.1,3.6,3.6,1750.6,,
Suriname,2000,67.7,Developing,222,0.1,0.1,0.1,8.4,110,25.4,4.32,71,71,84,,70,18.9,470949,5.2,3.6,3.6,2012.3,,
Sweden,2015,82.1,Developed,54,0.1,0.1,0.1,11,900,26,7.16,97,97,97,95,97,20.2,9799186,1.2,1.3,1.4,50832.6,,
Sweden,2014,82.3,Developed,55,0.1,0.1,0.1,11.1,730,26,7.2,97,97,97,95,97,19.8,9696110,1.2,1.3,1.4,59241.6,,
Sweden,2013,82.1,Developed,56,0.1,0.1,0.1,11.1,700,25.9,7.32,98,98,97,95,98,19.4,9600379,1.2,1.3,1.4,60347.7,,
Sweden,2012,81.8,Developed,56,0.1,0.1,0.1,10.9,680,25.9,7.23,98,98,98,95,98,19,9519374,1.2,1.3,1.3,57197.2,,
Sweden,2011,81.8,Developed,58,0.1,0.1,0.1,10.7,620,25.8,7.34,98,98,97,95,98,18.6,9449213,1.3,1.3,1.3,59666.1,,
Sweden,2010,81.5,Developed,58,0.1,0.1,0.1,8.5,710,25.8,7.31,98,98,97,94,98,18.2,9378126,1.3,1.3,1.3,52132.9,,
Sweden,2009,81.5,Developed,61,0.1,0.1,0.1,8.9,660,25.7,7.3,98,98,97,95,98,17.8,9298515,1.3,1.3,1.3,46256.2,,
Sweden,2008,81.2,Developed,62,0.1,0.1,0.1,8.3,590,25.7,6.9,98,98,96,94,98,17.4,9219637,1.3,1.3,1.3,55814,,
Sweden,2007,81,Developed,63,0.1,0.1,0.1,8.1,530,25.6,6.9,98,98,96,95,98,17.1,9148092,1.4,1.3,1.3,53387.9,,
Sweden,2006,80.9,Developed,64,0.1,0.1,0.1,8.2,560,25.6,6.5,98,98,97,95,98,16.7,9080505,1.4,1.3,1.3,46312.5,,
Sweden,2005,80.6,Developed,66,0.1,0.1,0.1,8.3,620,25.5,6.5,98,98,96,95,98,16.3,9029572,1.4,1.3,1.3,43134.7,,
Sweden,2004,80.4,Developed,70,0.1,0.1,0.1,8.3,490,25.4,6.6,99,99,96,95,99,16,8993531,1.4,1.3,1.3,42492,,
Sweden,2003,80.3,Developed,68,0.1,0.1,0.1,8.5,460,25.4,6.9,99,99,95,95,99,15.6,8958229,1.5,1.3,1.3,37008.6,,
Sweden,2002,80.1,Developed,70,0.1,0.1,0.1,8.4,430,25.3,6.9,99,99,95,94,99,15.3,8924958,1.5,1.3,1.3,29618.7,,
Sweden,2001,80,Developed,72,0.1,0.1,0.1,8,450,25.2,6.6,99,99,94,94,99,14.9,8895960,1.6,1.3,1.3,27010.4,,
Sweden,2000,79.7,Developed,72,0.1,0.1,0.1,7.4,480,25.1,6.2,99,99,91,94,99,14.6,8872109,1.6,1.3,1.3,29323.2,,
Switzerland,2015,83,Developed,50,0.1,0.1,0.1,12.1,610,25.2,9.62,96,96,94,87,96,19.1,8282396,1.9,0.3,0.4,82081.6,,
Switzerland,2014,83.3,Developed,50,0.1,0.1,0.1,11.6,490,25.1,9.62,96,96,94,87,96,18.7,8188649,2,0.3,0.4,86605.6,,
Switzerland,2013,82.9,Developed,53,0.1,0.1,0.1,11.4,540,25.1,9.74,96,96,93,86,96,18.4,8089346,2,0.3,0.4,85112.5,,
Switzerland,2012,82.8,Developed,54,0.1,0.1,0.1,11.1,480,25.1,9.87,96,96,93,86,96,18,7996861,2,0.3,0.4,83538.2,,
Switzerland,2011,82.7,Developed,54,0.1,0.1,0.1,10.8,600,25.1,9.99,96,96,93,86,96,17.6,7912398,2,0.4,0.4,88415.6,,
Switzerland,2010,82.4,Developed,57,0.1,0.1,0.1,10.7,580,25.1,10.01,95,95,92,83,96,17.3,7824909,2.1,0.4,0.5,74605.7,,
Switzerland,2009,82.1,Developed,59,0.1,0.1,0.1,10.4,580,25.1,10.15,95,95,92,83,96,16.9,7743831,2.1,0.4,0.5,69927.5,,
Switzerland,2008,82.1,Developed,59,0.1,0.1,0.1,9.8,530,25,10.29,95,95,92,83,96,16.5,7647675,2.1,0.4,0.5,72487.8,,
Switzerland,2007,81.8,Developed,62,0.1,0.1,0.1,9.6,480,25,10.44,94,94,87,71,94,16.2,7551117,2.2,0.4,0.5,63555.2,,
Switzerland,2006,81.6,Developed,64,0.1,0.1,0.1,9.8,540,25,10.24,94,94,87,71,94,15.9,7483934,2.2,0.4,0.5,57579.5,,
Switzerland,2005,81.2,Developed,66,0.1,0.1,0.1,10.3,590,25,10.15,94,94,87,71,94,15.5,7437115,2.2,0.4,0.6,54952.7,,
Switzerland,2004,81.1,Developed,68,0.1,0.1,0.1,10.4,630,24.9,10.55,93,93,82,,95,15.2,7389625,2.3,0.5,0.6,53340.1,,
Switzerland,2003,80.6,Developed,71,0.1,0.1,0.1,10.4,660,24.9,10.82,93,93,82,,95,14.8,7339001,2.3,0.5,0.6,48087.6,,
Switzerland,2002,80.5,Developed,73,0.1,0.1,0.1,10.1,680,24.9,10.85,93,93,82,,95,14.5,7284753,2.4,0.5,0.6,41376.4,,
Switzerland,2001,80.3,Developed,75,0.1,0.1,0.1,9.7,630,24.8,11.12,93,93,82,,95,14.2,7229854,2.4,0.5,0.6,38539,,
Switzerland,2000,79.8,Developed,78,0.1,0.1,0.1,9.3,660,24.8,11.26,93,93,82,,95,13.9,7184250,2.5,0.5,0.6,37868.3,,
SyrianArabRepublic,2015,63,Developing,316,8,6,4,,3600,28.2,0.23,41,41,53,47,50,27.1,17997408,3,6.1,,,0.01,0.1
SyrianArabRepublic,2014,60,Developing,368,8,6,4,,4400,28.1,0.2,43,43,54,49,52,26.4,18715672,3.1,6.1,,,,
SyrianArabRepublic,2013,61.6,Developing,338,9,7,4,,3400,28,0.15,41,41,58,51,50,25.8,19584274,3.2,6.1,,,,
SyrianArabRepublic,2012,65,Developing,278,9,7,4,3.6,3800,27.9,0.21,45,45,61,53,47,25.1,20442541,3.3,6.1,,,,
SyrianArabRepublic,2011,72.7,Developing,142,8,7,4,3.3,4500,27.8,0.6,72,72,80,71,60,24.4,21082966,3.5,6.1,,,,
SyrianArabRepublic,2010,73.8,Developing,124,8,7,5,3.4,4600,27.7,0.76,80,80,82,82,83,23.8,21362529,3.6,6.2,,,,
SyrianArabRepublic,2009,73.8,Developing,123,9,7,5,3.5,5100,27.6,0.75,80,80,82,82,83,23.1,21205873,3.7,6.2,,,,
SyrianArabRepublic,2008,73.7,Developing,123,9,8,5,3.4,4700,27.5,0.74,79,79,81,81,83,22.5,20664038,3.8,6.2,,,,
SyrianArabRepublic,2007,73.6,Developing,123,9,8,5,3.7,5300,27.5,0.74,80,80,81,81,83,21.9,19878254,4,6.3,,,,
SyrianArabRepublic,2006,73.5,Developing,123,10,8,5,3.8,4900,27.4,0.75,80,80,81,81,83,21.3,19059258,4.1,6.3,,,,
SyrianArabRepublic,2005,73.4,Developing,123,10,9,5,4.1,5400,27.3,0.78,80,80,81,81,83,20.7,18361176,4.3,6.3,,,,
SyrianArabRepublic,2004,73.3,Developing,125,10,9,6,4.5,5700,27.2,0.6,81,81,82,82,84,20.2,17827825,4.4,6.4,,,,
SyrianArabRepublic,2003,73.2,Developing,124,11,9,6,5.1,6000,27.1,0.86,83,83,83,83,85,19.7,17415214,4.5,6.5,,,,
SyrianArabRepublic,2002,73.2,Developing,124,11,9,6,4.9,6000,27,0.9,84,84,84,84,86,19.2,17084632,4.6,6.5,,,,
SyrianArabRepublic,2001,73.1,Developing,124,11,10,6,4.7,6200,27,0.94,82,82,80,83,83,18.7,16766561,4.8,6.6,,,,
SyrianArabRepublic,2000,73,Developing,124,12,10,6,4.6,6400,26.9,0.92,84,84,84,80,86,18.2,16410848,4.9,6.7,,,,
Tajikistan,2015,70.6,Developing,125,9,8,4,6.9,7400,25.9,0.9,96,96,97,94,96,13.7,8454028,4.4,3.7,3.7,929.1,0.2,0.2
Tajikistan,2014,70.4,Developing,127,9,8,4,6.7,7600,25.8,0.87,97,97,98,98,94,13.2,8252833,4.5,3.7,3.7,1104.2,,
Tajikistan,2013,70.3,Developing,128,9,8,4,6.3,8100,25.6,0.79,96,96,92,92,97,12.7,8059769,4.7,3.7,3.7,1048.2,,
Tajikistan,2012,70.1,Developing,130,9,8,4,6,8600,25.5,0.76,94,94,94,97,96,12.2,7874835,4.8,3.7,3.7,969.3,,
Tajikistan,2011,70,Developing,133,9,8,4,6,9100,25.4,0.7,96,96,98,96,97,11.8,7697510,4.9,3.8,3.7,847.4,,
Tajikistan,2010,69.7,Developing,135,10,8,5,5.8,9800,25.2,0.67,93,93,94,95,95,11.3,7527394,5,3.8,3.7,749.6,,
Tajikistan,2009,69.7,Developing,136,10,8,5,5.9,11000,25.1,0.68,93,93,89,93,93,10.9,7364753,5.2,3.8,3.8,676.1,,
Tajikistan,2008,69,Developing,141,10,9,5,5.9,11000,25,0.59,86,86,86,87,87,10.5,7209930,5.3,3.8,3.8,715.9,,
Tajikistan,2007,68.4,Developing,146,10,9,5,5.5,12000,24.8,0.59,86,86,85,90,85,10.1,7062672,5.4,3.9,3.8,526.6,,
Tajikistan,2006,67.9,Developing,150,11,9,5,5,13000,24.7,0.63,83,83,82,96,76,9.7,6922587,5.5,3.9,3.9,408.8,,
Tajikistan,2005,67.4,Developing,155,11,9,5,5.2,13000,24.6,0.76,84,84,85,92,79,9.4,6789321,5.6,3.9,3.9,340.6,,
Tajikistan,2004,67.6,Developing,142,12,10,5,4.8,14000,24.5,0.82,86,86,92,98,82,9.1,6662389,5.7,4,4,311.6,,
Tajikistan,2003,67,Developing,147,13,10,5,4.7,14000,24.4,0.88,85,85,91,94,82,8.8,6541547,5.8,4,4,237.8,,
Tajikistan,2002,66.4,Developing,157,14,11,5,4.2,14000,24.3,0.94,85,85,89,93,84,8.5,6426867,5.9,4.1,4.1,190,,
Tajikistan,2001,66.1,Developing,162,15,12,5,4.3,14000,24.2,0.94,85,85,88,72,84,8.2,6318513,6,4.1,4.1,171,,
Tajikistan,2000,65.5,Developing,170,16,13,5,4.3,14000,24.1,0.91,83,83,88,59,86,8,6216341,6.1,4.2,4.2,138.4,,
Thailand,2015,75.3,Developing,149,8,7,4,3.8,112000,24.3,6.57,99,99,99,95,99,9.4,68714511,8.6,7.8,7.8,5840,0.3,1.3
Thailand,2014,75.1,Developing,151,8,7,5,3.7,114000,24.2,6.9,99,99,99,94,99,8.9,68438730,8.9,7.9,7.9,5951.9,,
Thailand,2013,74.8,Developing,154,9,8,5,3.5,116000,24.1,6.79,99,99,99,94,99,8.4,68144501,9.2,8.1,8,6168.3,,
Thailand,2012,74.6,Developing,155,9,8,5,3.5,117000,24,7.09,99,99,98,91,99,7.9,67835957,9.5,8.2,8.1,5860.6,,
